draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1970,0,0,vir,George,Jerman,NULL,West New England,A
1970,0,0,vir,Scott,Warner,NULL,Brigham Young,A
1970,1,1,Det,Bob,Lanier,LanieBo01,St. Bonaventure,N
1970,1,2,SDR,Rudy,Tomjanovich,TomjaRu01,Michigan,N
1970,1,3,Atl,Pete,Maravich,MaravPe02,Louisiana State,N
1970,1,4,Bos,Dave,Cowens,CowenDa01,Florida State,N
1970,1,5,Cin,Sam,Lacey,LaceySa01,New Mexico State,N
1970,1,6,Sea,Jim,Ard,ArdJi01  ,Cincinnati,N
1970,1,7,CLE,John,Johnson,JohnsJo01,Iowa,N
1970,1,8,POR,Geoff,Petrie,PetriGe01,Princeton,N
1970,1,9,bal,George,Johnson,JohnsGe02,Stephen F. Austin,N
1970,1,10,PHO,Greg,Howard,HowarGr01,New Mexico,N
1970,1,11,Chi,Jimmy,Collins,NULL,New Mexico State,N
1970,1,12,PHI,Al,Henry,HenryAl01,Wisconsin,N
1970,1,13,LAL,Jim,McMillian,McMilJi01,Columbia,N
1970,1,14,Atl,John,Vallely,ValleJo01,UCLA,N
1970,1,15,BUF,John,Hummer,HummeJo01,Princeton,N
1970,1,16,Mil,Gary,Freeman,FreemGa01,Oregon State,N
1970,1,17,NYK,Mike,Price,PriceMi01,Illinois,N
1970,2,1,SDR,Calvin,Murphy,MurphCa01,Niagara,N
1970,2,2,Cin,Nate,Archibald,ArchiNa01,Texas–El Paso,N
1970,2,3,Sea,Jake,Ford,FordJa01 ,Maryland State,N
1970,2,4,Bos,Rex,Morgan,MorgaRe01,Jacksonville,N
1970,2,5,Cin,Doug,Cook,NULL,Davidson,N
1970,2,6,Sea,Pete,Cross,CrossPe01,San Francisco,N
1970,2,7,BUF,Cornell,Warner,WarneCo01,Jackson State,N
1970,2,8,POR,Walt,Gilmore,GilmoWa01,Fort Valley State,N
1970,2,9,CLE,Dave,Sorenson,SorenDa01,Ohio State,N
1970,2,10,PHO,Fred,Taylor,TayloFr01,Pan American,N
1970,2,11,Chi,Paul,Ruffner,RuffnPa01,Brigham Young,N
1970,2,12,PHO,Joe,DePre,DePreJo01,St. John's,N
1970,2,13,LAL,Earnest,Killum,KilluEa01,Stetson,N
1970,2,14,Atl,Dan,Hester,HesteDa01,Louisiana State,N
1970,2,15,Det,Ken,Warzynski,NULL,DePaul,N
1970,2,16,Mil,Bill,Zopf,ZopfBi01 ,Duquesne,N
1970,2,17,NYK,Howie,Wright,WrighHo01,Austin Peay,N
1970,3,1,SDR,Curtis,Perry,PerryCu01,SW Missouri,N
1970,3,2,SFW,Earl,Higgins,HiggiEa01,Eastern Michigan,N
1970,3,3,Det,Bob,StPierre,NULL,Hanover,N
1970,3,4,Bos,Willie,Williams,WilliWi01,Florida State,N
1970,3,5,Cin,Greg,Hyder,HyderGr01,Eastern New Mexico,N
1970,3,6,Sea,Garfield,Heard,HeardGa01,Oklahoma,N
1970,3,7,CLE,Surry,Oliver,NULL,Stephen F. Austin,N
1970,3,8,POR,Bill,Cain,NULL,Iowa State,N
1970,3,9,BUF,Chip,Case,NULL,Virginia,N
1970,3,10,PHO,Greg,McDivitt,NULL,Ohio,N
1970,3,11,Chi,Lou,Herndon,NULL,Jackson State,N
1970,3,12,PHI,Dennis,Awtrey,AwtreDe01,Santa Clara,N
1970,3,13,Det,Jim,Hayes,HayesJi01,Boston U,N
1970,3,14,PHO,Vann,Williford,WilliVa01,North Carolina State,N
1970,3,15,bal,Seaburn,Hill,NULL,Arizona State,N
1970,3,16,Mil,Marvin,Winkler,WinklMa01,SW Louisiana,N
1970,3,17,NYK,Al,Williams,WilliAl02,Drake,N
1970,4,1,SDR,Jody,Finney,NULL,Ohio State,N
1970,4,2,SFW,Ralph,Ogden,OgdenRa01,Santa Clara,N
1970,4,3,bal,Bill,Stricker,StricBi01,Pacific,N
1970,4,4,Bos,Jon,McKinney,NULL,Norfolk State,N
1970,4,5,Cin,Wade,Fuller,NULL,Loyola (IL),N
1970,4,6,Chi,John,Davis,NULL,Alabama State,N
1970,4,7,BUF,Erwin,Polnick,NULL,Stephen F. Austin,N
1970,4,8,POR,Jim,Penix,NULL,Bowling Green,N
1970,4,9,CLE,Glen,Vidnovic,NULL,Iowa,N
1970,4,10,PHO,Bob,Lienhard,NULL,Georgia,N
